totalInvestment,totalNetWorth,NumberOfTrades,totalBuy,totalSell,currentStocksInHandValue,profitPercent,name
2782347.5064407587,2779839.8936647177,1224,35834,35500,28941.100509643555,0.009500426410580479,NBVENTURES
5716983.49094677,5972513.217490196,894,25845,25745,240344.9951171875,0.08673712674627541,BALAMINES
68458.74988389015,67021.90001225471,358,10447,10355,542.8000087738038,-0.013059687247838904,SHYAMCENT
2307624.188873291,2073148.5792541504,103,2855,2847,4793.2001953125,-0.09953198208412424,SPANDANA
32837811.075317383,32746345.425102234,1224,35834,35500,636186.5,0.016588220467420003,ACC
9812.891786575317,6262.300092697144,15,424,259,3481.500062942505,-0.0070409041940308415,IRFC
7517889.084314346,7457010.153102875,1224,35834,35500,62207.5,0.00017672098824927154,ZEEL
9060120.329704285,8909261.796409607,911,26393,26326,31255.5,-0.013201042474298074,SOBHA
2845982.74874748,2697627.1250634277,1224,35834,35500,433832.6081542969,0.10030875436468588,ADANIENT
1342349.0193157196,1325467.8819732666,926,26812,26662,12164.999771118164,-0.0035133467551821604,JMFINANCIL
15127958.605937958,14881965.67388916,1224,35834,35500,451350.8918457031,0.013574730414472403,BATAINDIA
10499920.892597198,10315697.798969269,1224,35834,35500,321775.6081542968,0.01310033817715202,RAMCOCEM
1345751.2747325897,1344623.8867874146,722,20912,20909,350.4000091552734,-0.0005773637005651661,JSWENERGY
2795441.313773632,2771049.501807213,999,29257,29245,160.20000457763672,-0.008668259942517183,YESBANK
107490.3349249959,103487.78849095106,1224,35834,35500,5093.5,0.010149317766256868,TRIDENT
149902.6478266716,148293.19885969162,223,6098,6082,1216.800048828125,-0.0026193594565845483,BIOFILCHEM
329809413.88790894,327569702.5250244,1224,35834,35500,4553221.73046875,0.0070146886964558034,BOSCHLTD
8587231.006542206,8658821.941566467,1185,34442,34238,29437.200622558594,0.011764925803189817,CANBK
1263105.7594680786,1264855.345960617,370,10928,10756,9606.199737548828,0.008990368498414138,SKIPPER
281503.44957995415,278524.8000257015,961,28062,27918,1216.79997253418,-0.006258714002785371,SGL
3119943.2817077637,3052906.9992370605,274,7886,7741,81453.75,0.004621067188569269,ICICIPRULI
3072282.8529663086,3094776.250049591,969,28154,28105,13178.550598144531,0.011610893068320681,GSPL
2538113.4286880493,2419126.8879241943,260,7335,7003,110024.79797363281,-0.003530867725976491,ITDC
2863851.173231125,2758567.149049759,672,19880,19614,171463.59350585938,0.023108592353919936,IOLCP
2838716.2728881836,2757948.0507354736,302,9007,8884,25288.80075073242,-0.019543841676551682,UJJIVAN
2320060.4942474365,2216087.57913208,212,5977,5924,25045.149353027347,-0.034019701623310944,TCPLPACK
1535968.9920043945,1411836.3525390625,37,1239,1001,381835.2941894531,0.1677785528650723,ROUTE
20565547.51150906,20388389.71383959,1224,35834,35500,502920.5,0.015840215396561833,THERMAX
940766.6047668457,883102.1613922119,141,4158,3978,25938.001098632812,-0.03372403114145817,CHALET
2935623.5480041504,2925986.967590332,168,4903,4597,187302.59252929688,0.0605207068311837,CREDITACC
3663673.5157903433,3571359.1889101267,1224,35834,35500,2321.299936294556,-0.024563604413999855,GTL
297842.82677292824,289343.0751905441,600,17697,17694,7.3500001430511475,-0.028513030427002903,UJAAS
1492264.058902868,1463844.273362021,1224,35834,35500,29542.29898071289,0.0007522217218654113,CGPOWER
3967749.3590373993,3971631.0789341927,1387,40007,39882,7224.999904632568,0.0027992493467683386,BHEL
3201576.7047133446,3298915.8854031563,1063,31465,31458,1169.0,0.03076864613138535,DHANI
10900606.360935211,10865177.420959473,1213,35361,35269,128068.6044921875,0.008498579019277695,TIMKEN
2084621.4628925323,2084451.1912236214,829,24030,23962,15164.0,0.007192542434195395,VGUARD
11171.550163269043,7965.450080871582,7,165,132,1940.399974822998,-0.11329673045160378,KALYANKJIL
12586.829137086868,11894.674236059189,103,2855,2847,17.600000381469727,-0.053592123425163986,VIKASPROP
17092678.938690186,16901288.93800354,1224,35834,35500,484166.3918457031,0.01712875975786,GRASIM
8103795.200998306,8370710.866882324,758,21992,21962,51325.499267578125,0.0392706327416063,VINATIORGA
11754751.036693096,11731053.549095154,1224,35834,35500,183015.3040771484,0.013553482841268763,MCDOWELL-N
142705.5965576172,136803.7987060547,9,224,205,13454.850463867188,0.05292751506949591,HERANBA
5753240.136198044,5668656.975782394,1224,35834,35500,251418.5,0.02899850095508122,TRENT
606084.0455093384,566331.516998291,72,1885,1697,100739.79541015625,0.10062509869874015,SUVENPHAR
4140498.0632095337,4077785.6653518677,901,26123,25932,21563.90029144287,-0.009938055020928236,INDIANB
,7924669.683372498,492,14505,14248,46208.60078430176,,IBULHSGFIN
1018200.5796098709,996552.530705452,911,26393,26326,2117.200025558472,-0.019181730270025798,DONEAR
3435636.498421669,3316010.5146393776,1224,35834,35500,238192.10815429688,0.03451067201855456,SUPPETRO
17556819.88394928,17936845.153198242,717,20847,20805,115103.10205078125,0.02820148378650269,JUBLFOOD
122533.94945526123,58090.39875793457,25,853,412,57021.30134582518,-0.060573003518599886,BURGERKING
9147795.28420639,8975771.807029724,1224,35834,35500,658948.6081542969,0.053228686896645325,MASTEK
6471364.342863083,6354185.562919617,900,26123,25863,278408.0126953125,0.024914256748603144,PUNJABCHEM
11938054.680164337,11967756.099006653,1388,40007,39898,147427.95532226562,0.014837373333436848,INFY
2379475.6339018345,2361228.039567828,1213,35361,35269,12571.799438476562,-0.002385313307967205,GREAVESCOT
8905087.548703194,8883913.076779366,1387,40007,39882,79599.9984741211,0.006560915457681402,BHARATFORG
2723457.5190553665,2701686.34980011,1224,35834,35500,30861.600509643555,0.003337827445731529,JINDALSAW
3712185.138155937,3669486.7082271576,1387,40007,39882,31431.249618530273,-0.0030351881414638726,HINDPETRO
89463284.60480905,87360606.18976283,1224,35834,35500,2061615.0,-0.0004589974001916728,LAXMIMACH
14748964.674518585,15251291.38110733,836,24202,24180,28277.699462890625,0.035975705262102066,CEATLTD
684800.7420654297,429174.60290527344,33,1076,674,261320.09509277344,0.008314763087790514,NOVARTIND
6244213.849225044,6184089.754364014,1387,40007,39882,44781.25,-0.002457129949662878,SBIN
1765173.1223926544,1744906.9581680298,1224,35834,35500,9502.300254821776,-0.006097908376948698,MUKTAARTS
999665.5814208984,1001069.6158981323,212,5977,5924,20648.800323486328,0.022060212145520598,IEX
1848748.0474205017,1856789.0982437134,673,19880,19858,3438.600067138672,0.006209418804453926,RESPONIND
441009.74791526794,457654.39811706543,241,6647,6520,2832.0999031066895,0.04416399001830291,SANGINITA
23611639.259352684,23586843.29787731,1171,34110,34041,278007.90673828125,0.010724030741008821,DIVISLAB
756621.0045577288,759765.6987572908,1218,35568,35417,11174.0,0.018924526431739554,MARKSANS
5046716.443260193,5039611.317268372,715,20819,20804,9139.499816894531,0.00040310840681174293,THANGAMAYL
11723394.726984024,11817700.680971146,1225,35834,35779,45765.49865722656,0.011948028357515102,STAR
728206.7943725586,702334.8536224365,67,1762,1655,92956.25,0.09212260825948414,OAL
1674233.1518441439,1665979.941825986,1218,35568,35417,24590.35092163086,0.00975798435569011,KABRAEXTRU
544647.1304168701,458946.8842468262,77,2023,1697,96430.79602050781,0.01970183858721657,SUMICHEM
1477628.8895874023,1343075.2665405273,72,1885,1697,184606.60229492188,0.03387384992318548,SBICARD
859237.8687450886,862057.466234684,1121,32837,32830,654.8500213623046,0.0040436387144250595,WELSPUNIND
2139678.9685230255,2174853.365146637,691,20298,20253,5008.500137329101,0.018779871818190533,BLISSGVS
129877.04335260391,107753.2006225586,103,2855,2847,50.79999923706054,-0.1699533817603318,JUMPNET
4639894.742767334,4637488.386138916,263,7443,7297,138021.0964355469,0.029227977642925004,TCIEXP
12662406.031671524,12639350.981702805,964,28084,27942,175859.89306640625,0.012067599373727828,SOLARINDS
2778977.9552612305,2716511.8446350098,171,5005,4855,75052.50091552734,0.004529143624719215,TCNSBRANDS
10175816.4613266,10109134.912316322,1388,40007,39898,74049.14733886719,0.0007240301902644474,TATACHEM
18770252.82775879,18820179.19958496,788,22752,22729,35282.0,0.0045395431062153655,QNIFTY
9428764.794527054,9356020.49950695,1387,40007,39882,114587.5015258789,0.004437824828344793,MFSL
374748.3755836487,290607.4525527954,106,2935,2847,4681.600067138672,-0.21203380225454307,SEYAIND
13158689.83078003,13013606.346504211,1222,35722,35500,154567.5,0.0007207416426822129,SANDESH
3378960.842124939,3411999.143483162,1088,31992,31954,11996.600463867188,0.013328033062901342,CCL
1451305.950679779,1428392.6489696503,676,20011,19871,23855.999145507812,0.0006495511404314694,SASTASUNDR
11739885.029907227,11935713.240112305,342,10014,10005,14765.399780273438,0.01793830258549097,INDIGO
2762048.0539023876,2576208.865956068,1099,32394,32003,389709.7047729492,0.07381135767663025,VAIBHAVGBL
12810445.92660904,12699709.360358238,1387,40007,39882,95925.00305175781,-0.0011562098059582485,M&M
1091214.343420744,1084749.1374042034,1058,31340,31149,28019.699417114258,0.019752758502976236,GUFICBIO
1281715.6567020416,1288353.0003237724,1118,32837,32781,4597.599914550781,0.008765550672284059,JTEKTINDIA
3934465.7591257095,3869215.7473697662,1224,35834,35500,110387.0,0.011472202582870294,FDC
7685120.968919992,7528133.838433504,1224,35834,35500,301885.8918457032,0.018854454203806468,KAJARIACER
311470.6742017269,309688.77048921585,826,23993,23693,4380.000114440918,0.008341383690739288,3PLAND
11205712.452087402,11201816.35760498,353,10316,10227,137880.57739257812,0.011956801808277491,UTINIFTETF
3264481.79548645,3274311.39692688,356,10384,10293,52143.0,0.0189839016796217,SYNGENE
6281598.931394547,6287043.104429243,1224,35834,35500,126218.59796142578,0.020960072814914955,KALPATPOWR
1334662.950340271,1148135.1815948486,137,4071,3473,84557.19635009766,-0.07640174050634088,ARVINDFASN
24381557.95365715,23968629.02507496,1224,35834,35500,873760.7163085938,0.018900834335620422,TORNTPHARM
546888.0009613037,537905.6134338379,184,5374,5307,6190.800102233887,-0.005104495656011766,MMP
2453235.8569698334,2379086.284643173,976,28513,28105,94390.80249023436,0.008250829249078238,VIMTALABS
1797428.130514145,2036901.5731143951,179,5308,5290,19852.20043945312,0.14427594552307615,ADANIGREEN
10976125.997691154,10721322.755560875,1232,36073,35825,442804.0,0.01712815231068473,LINDEINDIA
220134.8090019226,215243.12977790833,236,6539,6301,9460.5,0.020754649374628502,NACLIND
13716235.82132721,13648060.105873108,1388,40007,39898,154207.75,0.006272277297254416,HDFCBANK
7465637.681762695,7367286.663146973,291,8558,8338,254748.9892578125,0.020949043780164142,MGL
2545604.5690460205,2560137.3546295166,208,5873,5764,59050.75,0.02890611388675812,MAHLOG
2149275.2700042725,2155058.194366455,301,8909,8884,9501.24969482422,0.0071113152746490466,CROMPTON
5977115.334410667,5903309.460504055,1224,35834,35500,178556.39184570312,0.017525262953524544,DABUR
13973071.49671936,13064141.81338501,628,18576,18024,1412402.373046875,0.03603164056168547,PIIND
3988514.8472213745,4071173.531150818,674,19880,19871,2451.15005493164,0.021338728134274676,PRESTIGE
4129507.9189567566,4206455.286941528,1119,32837,32821,8241.599609375,0.020629326608887614,IGL
1014636.1486854553,1007718.9923248291,393,11945,11853,15985.0,0.008937039796110081,CAMLINFINE
1341897.185415268,1312597.0849075317,921,26649,26526,6076.200187683105,-0.01730676580327289,INSPIRISYS
6972171.137432098,7005298.1397743225,1181,34241,34238,554.6999816894532,0.004830877162937626,SPARC
5351253.404056072,5344769.957621336,1224,35834,35500,30410.701019287106,0.0044713364847224005,ZODIACLOTH
3922693.625858307,4084555.957309723,595,17485,17413,92289.603515625,0.06479015676668635,APLAPOLLO
2344078.6280665398,2317739.663176298,1212,35361,35000,3068.5,-0.009927339728119846,HCL-INSYS
8301659.908973694,8325189.068431854,608,17875,17754,113945.70147705078,0.016559924453976665,APLLTD
1863707.4511458874,1819499.9267566204,1224,35834,35500,72244.20101928711,0.015043496559925212,ELGIEQUIP
370438.66248703003,313014.35496520996,123,3532,3063,94949.04856872559,0.10129812259598943,KPITTECH
256411082.81388855,254597544.23712158,899,26044,25863,5363002.779296875,0.013842865774667873,PAGEIND
8617112.604086578,8530773.185508713,1224,35834,35500,170390.09796142578,0.009753926082351627,RAJESHEXPO
3626808.66629982,3587035.448633194,1387,40007,39882,20818.750381469727,-0.005226210983027724,INDIACEM
6784443.750911713,6824438.442153931,727,21098,21070,12369.0,0.0077181996291414805,SHILPAMED
696771.6675624847,678183.8500013351,290,8509,8338,6498.0,-0.0173511899578859,GPTINFRA
44614.200313568115,39233.300215005875,77,2023,1697,7758.799751281739,0.05329916564695946,BIRLATYRE
598596.6948242188,377822.73669433594,33,1076,674,281520.59509277344,0.10148174470079427,UTIAMC
1769483.3605169058,1757819.5685093403,1387,40007,39882,13018.750190734863,0.0007657366061772693,GSFC
650865.5241208076,646561.7320890427,667,19632,19614,1276.2000274658203,-0.004651639842790644,JAMNAAUTO
2173499.0937587023,2123393.375228405,1224,35834,35500,84301.5979614258,0.015733100386065707,BSOFT
1287594.0381529331,1154640.2932665348,1257,36871,36841,1636.4999771118164,-0.10198652759969473,USHAMART
5405088.604614258,5350632.828125,214,6006,5951,30071.25,-0.004511401805410006,DIAMONDYD
1879214.0109715462,1852313.6830387115,1224,35834,35500,5293.900127410889,-0.011497587650622773,IOB
178355.40005785227,171349.1623674035,1208,35249,34877,4891.799858093262,-0.011855193796597408,PILITA
4726997.266815186,4703974.962055206,1213,35361,35269,3689.1998596191406,-0.004089933589783052,NETWORK18
3631479.1334342957,3642568.0039634705,832,24196,23962,25002.899642944336,0.009938586687674864,IRB
3859862.3280284405,3835893.8928780556,1224,35834,35500,61255.59796142579,0.009660231283452692,EXIDEIND
1336850.2504644394,1344317.727191925,995,29146,29027,3213.0,0.007989284307479553,VIVIMEDLAB
3317307.9010944366,3324976.4434165955,1122,32837,32830,2739.7999572753906,0.003137587040383051,WELINV
5649190.388458252,5475992.266525269,874,25178,24823,91572.2543334961,-0.014449126686587778,DLF
13274357.237960577,13009087.351489067,1224,35834,35500,484467.0,0.016512823152118716,KIRLOSIND
7893755.516630173,7862702.24917984,943,27393,27312,61604.54901123047,0.003870310082005188,CYIENT
4546751.068069935,4461584.711188793,1224,35834,35500,254758.5,0.037299632326440305,GRAPHITE
18095791.12086487,18191691.06287384,844,24492,24321,218110.5,0.017352678305780776,ECLERX
1560791.6963355541,1515756.1218731403,1224,35834,35500,9786.199745178224,-0.02258429154895844,RSSOFTWARE
15635681.408086777,15560686.684510708,1387,40007,39882,257037.50610351562,0.011642778960262914,IPCALAB
3331841.0944213867,3346653.7485809326,891,25821,25720,23522.899383544926,0.011505816891230895,FORTIS
6455180.54675293,6548589.162902832,214,6006,5951,79747.24731445312,0.02682432539419148,ICICIGI
2609853.30799675,2630737.4557209015,857,24759,24725,4986.099792480469,0.009912529350735562,DELTACORP
727673.8016753197,713180.7359118462,1224,35834,35500,28122.79898071289,0.01873055369845625,TNPETRO
7893389.25138855,7645190.594444275,626,18463,18024,351704.86071777344,0.013113024136658463,DHANUKA
1858745.6607780457,1849306.2740898132,580,17146,16847,28464.799087524418,0.0102356189987436,SCHNEIDER
20239425.493896484,20493615.284057617,329,9803,9798,14537.249755859375,0.013277404538880367,ALKEM
15120583.536735535,14349559.82192421,1224,35834,35500,1232710.5,0.03053366188328675,TATAELXSI
1713123.1963596344,1706530.1538524628,1224,35834,35500,40247.0,0.019644797037564263,ITI
2286705.954791546,2297642.2459597588,1387,40007,39882,30443.750381469727,0.018095917169837775,HEIDELBERG
232100.59995651245,216774.20092773438,103,2855,2847,500.79998779296875,-0.06387574630898372,SPICEJET
132728238.13647461,129383999.38665771,1212,35361,35000,4871911.458984375,0.01150977915940305,PGHH
3218676.630493164,2693149.4393310547,124,3568,3063,740001.7376708984,0.06663438770981084,POLYCAB
4600903.808128357,4597591.328990936,914,26393,26392,416.0499877929688,-0.0006295348197696726,TORNTPOWER
737565.5437884331,730237.2870540619,857,24759,24725,292.40001296997076,-0.00953929692168404,ENERGYDEV
86252862.32948303,84780200.92892456,1224,35834,35500,2588817.365234375,0.012940509271590607,SANOFI
4287145.6779174805,4008644.4911499023,226,6245,6092,142114.04626464847,-0.03181304083167544,AUBANK
1644690.7956359386,1605715.2258212566,1224,35834,35500,62574.90203857421,0.01434879570464627,NOCIL
8306271.126579285,8374217.852340698,860,24759,24757,1278.4000244140625,0.008334079724933822,KSCL
16316.14990285039,14741.950057685375,203,5688,5682,7.5,-0.09602141770536907,DNAMEDIA
11811272.825555801,11682738.375278473,1224,35834,35500,312072.8918457032,0.015539260186358272,KSB
3329286.995742798,3377404.016494751,405,12323,12173,103485.00366210938,0.045535883391224,PDSMFL
1594956.7522029877,1625173.0217876434,880,25360,25356,331.0,0.019152412466647284,TIMETECHNO
1267054.6092920303,1254608.2033805847,977,28528,28105,59177.69741821289,0.03688182905776925,TRIVENI
6194119.970715523,6070681.28085804,1224,35834,35500,119521.90203857422,-0.0006323396765684921,FINCABLES
70103.00020825863,71004.49989759922,389,11830,11617,1704.0,0.03716673582586049,GENUSPAPER
4728084.107868195,4788708.979415894,894,25845,25745,29650.0,0.019093330297883012,TECHNOE
,1150749.1338663101,909,26340,26225,7072.5,,NFL
38660580.2906723,37864815.4828186,1224,35834,35500,1272439.7836914062,0.012329741878000617,ASTRAZEN
49003545.82418823,47991521.51548767,1212,35361,35000,1272416.6823730469,0.005313745552346444,BAJAJHLDNG
11471025.04371643,11138731.38092804,901,26123,25932,424153.6906738281,0.008008005172628915,MINDTREE
2700699.972032547,2681608.6170196533,1224,35834,35500,38693.899490356445,0.0072583199468506275,SCI
2260822.7991507053,2159128.06246233,907,26337,26190,128117.8482055664,0.01168738723225764,TANLA
12531417.36702919,12096789.343662262,956,27914,27577,648691.3082275391,0.017082128748167193,RATNAMANI
1448533.1876001358,1422840.9934959412,1224,35834,35500,53273.0,0.019040506722182864,REMSONSIND
3329073.697166443,3345396.004333496,277,7984,7867,21797.100357055664,0.01145045468850822,RBLBANK
4393725.84749794,4389188.468478203,1387,40007,39882,25668.75076293945,0.004809442481541201,ITC
26012701.66878891,25599962.487236023,1224,35834,35500,1105823.9326171875,0.02664408948709436,APOLLOHOSP
1055470.9119682312,1026859.6259117126,303,9007,8963,3709.2001342773438,-0.023593341739569174,EQUITAS
2832972.485168457,2860791.0780067444,860,24759,24757,429.1000061035156,0.009971043839033676,POWERGRID
659114.9004936218,640226.8488922119,218,6055,6015,4636.000061035156,-0.02162301524317105,ABCAPITAL
321601.56468963623,316548.46018218994,103,2855,2847,931.5999755859376,-0.01281556119242715,WATERBASE
2041066.6586284637,2121617.6982212067,357,10384,10355,34115.60070800781,0.05617976258443382,ADANITRANS
12710475.176879883,13113278.393920898,329,9803,9798,14300.0,0.032815706040614324,LALPATHLAB
1953353.139790535,1934270.4694969654,1224,35834,35500,54208.20101928711,0.01798217127778758,SESHAPAPER
86327946.37393188,83004915.69115448,1212,35361,35000,4085960.5205078125,0.008837576587606475,BAJAJFINSV
2509427.42144081,2461578.3513110876,1223,35735,35500,77244.50286865234,0.011713999969782883,AEGISCHEM
71107367.40646362,68971471.82522583,1212,35361,35000,2339965.8647460938,0.0028698894495952174,ULTRACEMCO
345345.74555921555,329269.71790504456,1044,30954,30605,11464.64946746826,-0.013352931796613163,KOTARISUG
10087632.498392105,9974088.795856476,1224,35834,35500,189879.0,0.007567216339070443,BHARTIARTL
36770.000097990036,31554.10003578663,266,7562,7418,432.0,-0.13010334646327373,ROLLT
7591643.226857185,7520909.344358444,1224,35834,35500,128439.69592285158,0.007601228311146501,GESHIP
1431832.182115078,1404157.8619157076,1224,35834,35500,38159.5,0.007322911114584035,ASHOKLEY
5987229.7142391205,5963014.928815842,1224,35834,35500,22595.10050964355,-0.0002705232621663472,BANKINDIA
54803182.51249504,54934161.84841919,1204,34956,34877,918817.369140625,0.019155761708280747,BHARATRAS
12514916.455932617,12624571.924987793,191,5535,5371,662264.7919921875,0.0616800171032256,GMMPFAUDLR
139640.52584648132,130101.93271064758,168,4903,4597,11175.120140075684,0.01171957062121863,ICICINXT50
17811555.53916931,17752696.97039032,813,23506,23327,217574.5,0.00891084054236458,UBL
4387413.700123906,4225604.563914776,1212,35361,35000,136367.75,-0.005798720601253488,KEC
4341907.299499512,4255527.660110474,270,7748,7513,234706.25,0.034161625382480965,VBL
1283536.9492340088,1297213.0719070435,223,6098,6082,8268.0,0.017096603791679325,SALASAR
2196909.189529419,2140231.2531433105,222,6098,6082,5916.799804687501,-0.023105705426219283,COCHINSHIP
2811997.578517914,2726918.7888069153,676,20011,19871,17443.999786376953,-0.02405222196537916,CAREERP
1768296.5294189453,1777357.3815307617,187,5392,5356,17163.0,0.014830008245525116,ISEC
17532293.909065247,17394209.925712585,1387,40007,39882,107699.99694824219,-0.001733029720013341,GODFRYPHLP
5360829.199621499,5289009.83758831,1224,35834,35500,190697.30407714844,0.022175289981697884,CARBORUNIV
193802.14835357666,205500.0994873047,41,1280,1188,20916.200561523434,0.1682858109279033,MAXHEALTH
8291789.250213385,8104614.78545092,1224,35834,35500,323846.3918457032,0.01648280280154513,VOLTAS
2975453.18510437,2774132.124343872,326,9781,9295,200232.0,-0.0003660150883737886,NH
6106360.273360968,6032896.408491135,1345,39095,39057,23489.700927734375,-0.008183952748433662,TVSMOTOR
3777333.8316955566,3747606.110610962,672,19880,19614,36402.101623535156,0.0017669554337336546,COALINDIA
1827706.847808838,1684370.9826812744,227,6255,6092,130188.1019897461,-0.0071935842192524975,CDSL
3743783.4975852966,3711753.0674819946,1222,35722,35500,50049.899322509766,0.004813170748476813,SILINV
453617.94718170166,346080.6037902832,83,2360,1842,133436.80316162106,0.05709531541049967,CSBBANK
5616805.66478157,5605020.80550766,1212,35361,35000,67868.0,0.00998488181240475,KIRLOSENG
2447329.443595886,2453953.261384964,922,26714,26526,17061.0,0.009677821615334882,DCBBANK
7027945.209666729,7166160.752241135,864,24783,24768,21511.499633789062,0.02272741711026645,KPRMILL
11928998.785546303,11797768.384016037,1224,35834,35500,259200.69592285156,0.010727664298837902,AMARAJABAT
4895340.881857157,4795057.5725028515,1224,35834,35500,232230.19592285156,0.02695356457352349,DCMSHRIRAM
1602003.7364177704,1582328.5805034637,599,17697,17413,28385.799133300785,0.005437342635961606,TRITURBINE
2001238.746728897,1992813.9154434204,901,26123,25932,34456.39883422852,0.013007727134656694,REDINGTON
3838826.950592041,3859200.430870056,410,12462,12355,33571.25,0.014052399592978668,SHARDACROP
3918313.3341941833,3909266.3423953056,1387,40007,39882,13931.249618530275,0.0012465204803885405,ONGC
951888.6963043213,979301.9896697998,182,5308,5307,274.14999389648443,0.029086849614740305,ORIENTELEC
11609539.577392578,11476051.359375,171,5005,4855,407797.4853515625,0.02362791956609121,HDFCAMC
4909035.236846924,4853908.244735718,760,22121,21962,33238.95048522949,-0.004458725710845633,MHRIL
4329168.401752472,4265533.940239906,1224,35834,35500,122845.19592285158,0.013677161273356128,GNFC
1929824.1377835274,1941064.4832782745,1006,29417,29296,42035.39926147461,0.027606528342738468,GRANULES
1306435.3709230423,1292869.1514930725,1134,33207,33034,1954.9000329971316,-0.008887787069611299,UCOBANK
914591.1539840698,945907.0000457764,291,8558,8338,20218.00033569336,0.05634632061868544,MAHASTEEL
731092.7757616043,744350.896528244,820,23650,23600,607.4999809265137,0.018965610394825652,ANIKINDS
109252858.52415466,110203820.83113098,1213,35361,35269,1458236.8359375,0.022051589088455472,ABBOTINDIA
19548178.600881577,19374285.54605484,1213,35361,35269,198030.0,0.0012347413877308768,WHIRLPOOL
1372764.1336669922,1329241.835975647,215,6031,5951,14920.0,-0.02083555141766518,CAPACITE
999470.419506073,970972.7193317413,442,12910,12867,1317.9499835968018,-0.02719415168301508,SDBL
4100088.8669290543,4060146.1228075027,1041,30822,30361,165452.8971862793,0.030611568953317406,INDOCO
13684725.04611969,13391543.575874329,1224,35834,35500,363208.28369140625,0.005117151657051455,TATACOMM
4277732.215218067,4279492.340869188,1224,35834,35500,111238.69592285156,0.026415590291505035,VIPIND
42840211.67941284,42736628.06241226,1223,35735,35500,740296.9885253906,0.014862516933612346,VSTIND
903093.0995719433,905630.2994599342,1222,35722,35500,3707.4001693725586,0.006914680291902779,BINDALAGRO
2596060.9747314453,2623213.1978759766,277,7984,7867,5475.599910736084,0.012568203664262001,FRETAIL
2020410.3696203232,1982807.8328905106,1224,35834,35500,46058.59796142578,0.004185318665337392,BEL
794902.2032928467,721734.4999160767,191,5535,5371,24263.79949951172,-0.06152191260091628,ASTERDM
1489954.7621240616,1452722.8916330338,1224,35834,35500,52154.09796142578,0.01001522183742344,FINPIPE
3940442.326395035,3914127.642938614,1162,33923,33769,116570.30187988281,0.0229049459292641,JSWSTEEL
1020552.9884338379,994329.1539077759,308,9206,8979,34731.0,0.008335839069947034,LICNFNHGP
29264065.952934265,28623656.420633316,1224,35834,35500,833914.5,0.006612374644393817,HDFC
11191709.111724854,11372138.560577393,708,20677,20599,176178.59619140625,0.031863591296377544,PERSISTENT
1844109.4248428345,1856072.847600937,1212,35361,35000,65431.25,0.041968590212426486,RAIN
1310806.7992360592,1315006.6480250359,833,24196,24046,29932.500457763672,0.02603919148621501,KNRCON
2190955.2268419266,2157172.8820533752,1224,35834,35500,56947.0,0.010572856500056611,CUB
16956383.990011215,17616159.63771057,1070,31695,31691,13523.0,0.03970767871829203,COFORGE
9075629.536945343,8884398.535785675,1387,40007,39882,145324.9969482422,-0.005058161973728682,ESCORTS
11771542.885555267,11730753.485357285,1388,40007,39898,128876.14733886719,0.007483024782501085,TATASTEEL
1586762.0299987793,1575858.5950775146,471,13549,13548,59.29999923706055,-0.006834128065212104,ORBTEXP
7045925.027493477,7085359.396778107,1224,35834,35500,144521.80407714844,0.026108165023609253,GUJALKALI
4908771.199371338,4880922.222145081,731,21254,21232,5551.700134277343,-0.004542333750417125,SUNTECK
3613730.557331085,3587146.065727234,540,15993,15931,5555.199905395508,-0.005819274947268608,ZUARI
18664731.786559105,18484555.8126266,1224,35834,35500,673861.7163085938,0.026450192160361145,AJANTPHARM
25887.100122213364,24154.599939346313,103,2855,2847,25.200000762939457,-0.06595177420583698,BCP
2734616.283630371,2705756.164428711,223,6098,6082,5959.2001953125,-0.00837445426747232,SIS
27138766.05603516,27024999.76749754,1387,40007,39882,302143.73779296875,0.00694126803209815,EICHERMOT
8284542.242492676,8346360.2673950195,271,7748,7738,13428.499755859375,0.009082761902311545,ENDURANCE
1926475.5522990227,1918008.5543365479,1224,35834,35500,25033.29898071289,0.008599279133580558,ITDCEM
8994600.336338043,8906342.514686584,1223,35735,35500,15615.749282836914,-0.008076186784547724,ASIANHOTNR
3012366.9840841293,2969931.790496826,1224,35834,35500,37541.600509643555,-0.0016245009666866468,INDHOTEL
1747562.4226226807,1759680.3959197998,571,16760,16759,129.75,0.007008461121942749,SWANENERGY
1905369.2333116531,1895749.2279672623,1173,34175,34101,2967.399887084961,-0.0034915046076099674,OMAXAUTO
3047688.6253356934,3016021.3877868652,213,6006,5924,42242.302001953125,0.0034698638060376625,GODREJAGRO
3461081.4662475586,3466382.988510132,297,8749,8633,63945.0,0.02000719224261689,ARMANFIN
10632563.927978516,10383953.563781738,241,6647,6520,367728.5,0.011203143156259362,DMART
7350493.879394531,6888541.465148926,194,5609,5420,569069.5407714844,0.014572779500729586,AMBER
4467416.042488098,4446648.826871872,967,28097,28093,1090.5999755859377,-0.004404473515227271,INOXLEISUR
529671.5258491039,527577.1276936531,1224,35834,35500,5627.900127410889,0.006671119362694821,MIRCELECTR
11184369.291656494,11263489.576751709,504,14860,14748,90596.802734375,0.015174488914292045,JUSTDIAL
671530.3614905775,673789.2728630304,961,28062,27918,273.5999965667724,0.003771253712785824,ROHITFERRO
9620546.776069641,9575878.677764893,1012,29583,29488,18467.99942016602,-0.002723348214443821,SHOPERSTOP
