token,symbol,name,exch_seg
543037,UTCRFS1RGR,UTCRFS1RGR,BSE
953970,875RCL23A,875RCL23A,BSE
951143,1010STFC24,1010STFC24,BSE
800309,727GOI2026,727GOI2026,BSE
959837,111SMPL22,111SMPL22,BSE
954331,985TBVFL21A,985TBVFL21A,BSE
960316,0AFL23,0AFL23,BSE
800132,0740GOI12,0740GOI12,BSE
541973,MACH,MACH,BSE
590031,DENORA,DENORA,BSE
956538,801LTIDFL22,801LTIDFL22,BSE
935994,912SEFL22,912SEFL22,BSE
957313,915DMTCL27B,915DMTCL27B,BSE
959569,11AFPL23,11AFPL23,BSE
541804,IPRU3168,IPRU3168,BSE
542167,IPRU9441,IPRU9441,BSE
542541,IDFTP179DH,IDFTP179DH,BSE
530305,PICCADIL,PICCADIL,BSE
541086,DACE2DG,DACE2DG,BSE
512047,ROYALIND,ROYALIND,BSE
542698,TFFSP1A,TFFSP1A,BSE
543089,09AMR,09AMR,BSE
936176,91SEFL21,91SEFL21,BSE
539519,MAYUKH,MAYUKH,BSE
542917,IPRU9604,IPRU9604,BSE
957901,1015AHL23,1015AHL23,BSE
959227,7ABL30JAN20,7ABL30JAN20,BSE
541530,NXXXVII12Z,NXXXVII12Z,BSE
936618,10KFL24,10KFL24,BSE
512345,YASTF,YASTF,BSE
953520,10BUDPL26B,10BUDPL26B,BSE
524332,BCLIL,BCLIL,BSE
533429,KTKFMP48D,KTKFMP48D,BSE
543123,UTMTFS2DAR,UTMTFS2DAR,BSE
973086,777TPC30,777TPC30,BSE
959523,1075KFIL23,1075KFIL23,BSE
959524,1125EKFL23,1125EKFL23,BSE
543151,08ABB,08ABB,BSE
960410,1101MECL31,1101MECL31,BSE
936384,1025JFCSL28,1025JFCSL28,BSE
949355,1075SEFL23D,1075SEFL23D,BSE
526905,PADMAIND,PADMAIND,BSE
948656,908AIR2031,908AIR2031,BSE
538992,SAPL,SAPL,BSE
959005,755RECL22,755RECL22,BSE
957330,935DMTCL31C,935DMTCL31C,BSE
506480,GOCLCORP,GOCLCORP,BSE
542162,H1232D43RQ,H1232D43RQ,BSE
543227,HAPPSTMNDS,HAPPSTMNDS,BSE
958967,10MFL21C,10MFL21C,BSE
720543,APSEZ7421,APSEZ7421,BSE
949702,104HCIL2021,104HCIL2021,BSE
513418,SMFIL,SMFIL,BSE
505212,JAINEX,JAINEX,BSE
539909,LATENT,LATENT,BSE
512026,PHTRADING,PHTRADING,BSE
936268,890ICCL21,890ICCL21,BSE
951788,EFCLB7B502B,EFCLB7B502B,BSE
959675,1125NACL23,1125NACL23,BSE
530881,ABVL,ABVL,BSE
540146,ACML,ACML,BSE
953899,805NTPC26,805NTPC26,BSE
541967,SKYGOLD,SKYGOLD,BSE
507970,PARMCOS-B,PARMCOS-B,BSE
540787,ICICIB22,ICICIB22,BSE
540891,IPRU9235,IPRU9235,BSE
936840,1004DLSL24,1004DLSL24,BSE
538733,STARLIT,STARLIT,BSE
800123,1018GOI26,1018GOI26,BSE
952816,1585SSFBL21,1585SSFBL21,BSE
532504,NAVINFLUOR,NAVINFLUOR,BSE
440039,855IRED-ML-FL,855IRED-ML-FL,BSE
513554,MAHASTEEL,MAHASTEEL,BSE
538632,NCAPBUILBD,NCAPBUILBD,BSE
958980,825PFCL34,825PFCL34,BSE
948282,KMPL2144,KMPL2144,BSE
541238,KTKFMP224DG,KTKFMP224DG,BSE
542743,SFMP13GR,SFMP13GR,BSE
504398,SJCORP,SJCORP,BSE
959922,92SMPL22,92SMPL22,BSE
961791,879NHPC28,879NHPC28,BSE
541660,KTKFMP235DG,KTKFMP235DG,BSE
532806,AICHAMP,AICHAMP,BSE
506597,AMAL,AMAL,BSE
511012,YAMNINV,YAMNINV,BSE
960462,925SCUFL30,925SCUFL30,BSE
956933,0MUPPL24,0MUPPL24,BSE
936622,0KFL26,0KFL26,BSE
959031,739AIAHL29,739AIAHL29,BSE
972772,990IFCI32C,990IFCI32C,BSE
958911,1427SML26A,1427SML26A,BSE
957044,499JHL23,499JHL23,BSE
532114,AREALTY,AREALTY,BSE
541465,H1119D40DQ,H1119D40DQ,BSE
541320,H1146D40DG,H1146D40DG,BSE
959960,1130AFPL25,1130AFPL25,BSE
539946,BAZELINTER,BAZELINTER,BSE
532687,REPRO,REPRO,BSE
535458,NIBL,NIBL,BSE
937025,95MFL21AA,95MFL21AA,BSE
543115,UTCRFS2RFP,UTCRFS2RFP,BSE
511535,NDASEC,NDASEC,BSE
959919,109DKGFSL22,109DKGFSL22,BSE
949425,105STFC23A,105STFC23A,BSE
541704,NXXXVIII6Z,NXXXVIII6Z,BSE
541873,IPRU3175,IPRU3175,BSE
542730,ICICIBANKN,ICICIBANKN,BSE
541432,NXXXVII10Z,NXXXVII10Z,BSE
957639,910ABFL26A,910ABFL26A,BSE
720334,HSEC2321,HSEC2321,BSE
533411,SANGHVIFOR,SANGHVIFOR,BSE
535441,KTKFMP101GD,KTKFMP101GD,BSE
972755,1015YES2027,1015YES2027,BSE
960423,46NABARD24,46NABARD24,BSE
935852,89IBHFL21B,89IBHFL21B,BSE
511549,MORARKFI,MORARKFI,BSE
532167,OMKARPH,OMKARPH,BSE
960161,81AHFL25,81AHFL25,BSE
960348,EFSL18DEC20,EFSL18DEC20,BSE
503659,SW1,SW1,BSE
526237,MORGAN,MORGAN,BSE
526471,WINSOMBR,WINSOMBR,BSE
937017,865LTFL26,865LTFL26,BSE
541438,IDFTP149DG,IDFTP149DG,BSE
534392,VSSL,VSSL,BSE
500800,TATACONSUM,TATACONSUM,BSE
590122,ASHIKACR,ASHIKACR,BSE
542220,SDFSC32DD,SDFSC32DD,BSE
800273,SGBOCT25B,SGBOCT25B,BSE
957193,8STFCL22,8STFCL22,BSE
958758,793NTPCL22,793NTPCL22,BSE
540124,GNA,GNA,BSE
531411,TUNITEX,TUNITEX,BSE
512626,ORBTEXP,ORBTEXP,BSE
960381,725IGT25,725IGT25,BSE
959517,TSL3JUN20,TSL3JUN20,BSE
958641,841HUDCO29,841HUDCO29,BSE
540700,BRNL,BRNL,BSE
519602,KELLTONTEC,KELLTONTEC,BSE
961817,841IIFCL24,841IIFCL24,BSE
512215,STEPHANOTIS,STEPHANOTIS,BSE
960397,1025VCPL22,1025VCPL22,BSE
958780,86308KMIL21,86308KMIL21,BSE
507960,GUJHOTE,GUJHOTE,BSE
958202,1025SPTL21,1025SPTL21,BSE
956266,8LTIDFL22,8LTIDFL22,BSE
532972,SANKHYAIN,SANKHYAIN,BSE
531304,NUTECGLOB,NUTECGLOB,BSE
531223,ANJANI,ANJANI,BSE
542053,H1274D43DQ,H1274D43DQ,BSE
539332,NAVKARCORP,NAVKARCORP,BSE
541635,NXXXVIII2X,NXXXVIII2X,BSE
935950,875MFL22A,875MFL22A,BSE
959024,845OPAL22,845OPAL22,BSE
959754,857IIL30,857IIL30,BSE
959905,575SCPSL23,575SCPSL23,BSE
935680,729IRFC26,729IRFC26,BSE
533761,GPTINFRA,GPTINFRA,BSE
532331,AJANTPHARM,AJANTPHARM,BSE
959732,11IKFHFL23,11IKFHFL23,BSE
542078,IPRU3206,IPRU3206,BSE
950207,1063IOT28E,1063IOT28E,BSE
511367,MEGLON,MEGLON,BSE
957374,8IHFL21A,8IHFL21A,BSE
531628,TEJASSVI,TEJASSVI,BSE
720065,AFL15121,AFL15121,BSE
530393,DBSTOCKBRO,DBSTOCKBRO,BSE
956081,785BFL22A,785BFL22A,BSE
936712,102EFL22,102EFL22,BSE
810668,675KARSDL33,675KARSDL33,BSE
542536,IDFTP179RG,IDFTP179RG,BSE
523642,PIIND,PIIND,BSE
960257,STFC24NOV20,STFC24NOV20,BSE
949156,1130SRSL24,1130SRSL24,BSE
542715,TTMFSP1F,TTMFSP1F,BSE
523248,MACPLASQ,MACPLASQ,BSE
530173,OSCARGLO,OSCARGLO,BSE
958326,131411PFP21,131411PFP21,BSE
956599,IIFLW7317,IIFLW7317,BSE
540402,MANAS,MANAS,BSE
958733,13AFIPL22,13AFIPL22,BSE
506618,PUNJABCHEM,PUNJABCHEM,BSE
500093,CGPOWER,CGPOWER,BSE
532174,ICICIBANK,ICICIBANK,BSE
958162,1167SCN23,1167SCN23,BSE
542759,SPANDANA,SPANDANA,BSE
539198,CAPFIN,CAPFIN,BSE
953674,950ECL26,950ECL26,BSE
720465,PIICL19321,PIICL19321,BSE
959309,95STFC23,95STFC23,BSE
541979,KTKFMP246RG,KTKFMP246RG,BSE
541777,IPRU9362,IPRU9362,BSE
541350,KTKFMP226DG,KTKFMP226DG,BSE
523269,ADVANIHOTR,ADVANIHOTR,BSE
951799,820PFC25,820PFC25,BSE
949379,1075SEFL23,1075SEFL23,BSE
958459,840BOB28,840BOB28,BSE
541365,H1134D40DD,H1134D40DD,BSE
958383,950MFL22,950MFL22,BSE
538035,H3360D30DQ,H3360D30DQ,BSE
539528,AAYUSH,AAYUSH,BSE
532497,RADICO,RADICO,BSE
500426,UTLINDS,UTLINDS,BSE
957955,IIFL11MAY18,IIFL11MAY18,BSE
951537,9ILFS2024,9ILFS2024,BSE
955602,EFCLJ1A701A,EFCLJ1A701A,BSE
541707,NXXXVIII6G,NXXXVIII6G,BSE
532629,MBECL,MBECL,BSE
531609,KGPETRO,KGPETRO,BSE
959563,925HLFL23,925HLFL23,BSE
960395,10CFSL22C,10CFSL22C,BSE
502250,LERTHAI,LERTHAI,BSE
960357,478HUDCO24,478HUDCO24,BSE
936898,1175KAFL22,1175KAFL22,BSE
954711,10BUDPL27B,10BUDPL27B,BSE
951525,893PGCIL29,893PGCIL29,BSE
500890,MODIRUBBER,MODIRUBBER,BSE
540958,KTKFMP216RD,KTKFMP216RD,BSE
539409,NEERAJ,NEERAJ,BSE
542070,NXXXIX11G,NXXXIX11G,BSE
523782,MITSHI,MITSHI,BSE
949463,105JKCL23B,105JKCL23B,BSE
810636,694TNSDL50,694TNSDL50,BSE
542771,NOVATEOR,NOVATEOR,BSE
543208,BHARTIA,BHARTIA,BSE
961742,915SEFL17B,915SEFL17B,BSE
935319,0IFCI21E,0IFCI21E,BSE
936544,10MFL24,10MFL24,BSE
519471,AMBARPIL,AMBARPIL,BSE
961722,LTFL9122II,LTFL9122II,BSE
958623,112AFP23,112AFP23,BSE
509079,GUFICBIO,GUFICBIO,BSE
526977,CRIMSON,CRIMSON,BSE
960226,707IHF30,707IHF30,BSE
532898,POWERGRID,POWERGRID,BSE
541998,T56BC,T56BC,BSE
958493,12BRPL22C,12BRPL22C,BSE
958511,1025STFL24,1025STFL24,BSE
531346,EASTRED,EASTRED,BSE
961804,892PFC33,892PFC33,BSE
538598,VISHAL,VISHAL,BSE
514418,MANORG,MANORG,BSE
539408,KUBERJI,KUBERJI,BSE
948988,960HDB2023,960HDB2023,BSE
958521,834HUDCO22,834HUDCO22,BSE
542603,IDFTP178RG,IDFTP178RG,BSE
955092,10AHFL26A,10AHFL26A,BSE
541620,H1122D41RQ,H1122D41RQ,BSE
540097,VISCO,VISCO,BSE
953950,867LTIDFL26,867LTIDFL26,BSE
543155,08AQD,08AQD,BSE
960454,AFIP8JAN21,AFIP8JAN21,BSE
973011,544NHB24,544NHB24,BSE
500014,UTIQUE,UTIQUE,BSE
506178,ZKHATAUE,ZKHATAUE,BSE
540455,ESCORP,ESCORP,BSE
508993,KEDIACN,KEDIACN,BSE
541978,NXXXIX05G,NXXXIX05G,BSE
720220,LT12221,LT12221,BSE
523736,DVL,DVL,BSE
949686,851CSL2023,851CSL2023,BSE
957173,845ICCL27,845ICCL27,BSE
936198,89DHFL21,89DHFL21,BSE
936868,1065MMFL24,1065MMFL24,BSE
973015,615ABFL23,615ABFL23,BSE
719763,KMPL241120,KMPL241120,BSE
541133,ACFL,ACFL,BSE
961715,PFCBT1S1,PFCBT1S1,BSE
542690,NXLI10X,NXLI10X,BSE
542005,KTKFMP247DG,KTKFMP247DG,BSE
957339,95DMTCL33C,95DMTCL33C,BSE
958065,93LTIDFL24A,93LTIDFL24A,BSE
954362,EARCF6F601A,EARCF6F601A,BSE
954000,960ECL26A,960ECL26A,BSE
530331,PREMCO,PREMCO,BSE
541325,H1146D40RQ,H1146D40RQ,BSE
541682,IPRU3150,IPRU3150,BSE
505590,SVPGLOB,SVPGLOB,BSE
957816,10RMFPL23A,10RMFPL23A,BSE
509930,SUPREMEIND,SUPREMEIND,BSE
810612,838GJSDL29,838GJSDL29,BSE
512531,STCINDIA,STCINDIA,BSE
540621,BHAGYAPROP,BHAGYAPROP,BSE
526887,INDOCRED,INDOCRED,BSE
804385,364TB231221,364TB231221,BSE
532660,VIVIMEDLAB,VIVIMEDLAB,BSE
972583,IFCISR52H,IFCISR52H,BSE
533267,CANTABIL,CANTABIL,BSE
542410,SDFSC41GR,SDFSC41GR,BSE
960003,MFL7SEP20A,MFL7SEP20A,BSE
973068,ABFL19MAR21,ABFL19MAR21,BSE
950372,97HDB2024,97HDB2024,BSE
960358,709TRIL24,709TRIL24,BSE
956600,905JMFCSL21,905JMFCSL21,BSE
936664,1050SEFL22,1050SEFL22,BSE
523836,GUJRAFIA,GUJRAFIA,BSE
531640,SICL,SICL,BSE
541516,H1113D41RD,H1113D41RD,BSE
534748,STEELXIND,STEELXIND,BSE
533315,INOVSYNTH,INOVSYNTH,BSE
526947,LAOPALA,LAOPALA,BSE
541001,KTKFMP217RG,KTKFMP217RG,BSE
509563,GARWAMAR,GARWAMAR,BSE
541287,NXXXVI14Z,NXXXVI14Z,BSE
541194,H1145D39RQ,H1145D39RQ,BSE
543015,UTRSFS1RGR,UTRSFS1RGR,BSE
532456,COMPUAGE,COMPUAGE,BSE
959841,98AFPL22A,98AFPL22A,BSE
957272,10AHPL22,10AHPL22,BSE
532070,SUPRBPA,SUPRBPA,BSE
804406,364TB100221,364TB100221,BSE
543084,09MPR,09MPR,BSE
541784,H1113D42RQ,H1113D42RQ,BSE
540786,SHARIKA,SHARIKA,BSE
958698,RARC29MAR19,RARC29MAR19,BSE
505299,KPT,KPT,BSE
538965,CONCORD,CONCORD,BSE
937137,0JFPL23,0JFPL23,BSE
533181,ISFT,ISFT,BSE
719000,SBICARDS266,SBICARDS266,BSE
972754,10YES2022,10YES2022,BSE
541205,KTKFMP221DG,KTKFMP221DG,BSE
542622,AXISWMRDD,AXISWMRDD,BSE
961913,MOLDTKWARR,MOLDTKWARR,BSE
959772,85MFL22A,85MFL22A,BSE
523672,FLEXFO,FLEXFO,BSE
542508,AXISWLRDD,AXISWLRDD,BSE
952361,MFL10AUG09,MFL10AUG09,BSE
541236,KTKFMP224RD,KTKFMP224RD,BSE
543098,UTCRFS2DQR,UTCRFS2DQR,BSE
953518,10BUDPL26,10BUDPL26,BSE
541579,H1099D41DG,H1099D41DG,BSE
810664,663KARSDL30,663KARSDL30,BSE
526506,SYSTMTXC,SYSTMTXC,BSE
512329,KRL,KRL,BSE
810687,665KARSDL35,665KARSDL35,BSE
959175,FBRT23,FBRT23,BSE
958881,787HDFCL22,787HDFCL22,BSE
959822,75GPL23,75GPL23,BSE
538707,RCCL,RCCL,BSE
955488,748NABARD31,748NABARD31,BSE
533343,LOVABLE,LOVABLE,BSE
541587,H1099D41RQ,H1099D41RQ,BSE
524522,LAFFANSQ,LAFFANSQ,BSE
959606,1275AFPL23,1275AFPL23,BSE
950804,960MMFSL24B,960MMFSL24B,BSE
972666,IFCI25AUG11,IFCI25AUG11,BSE
500202,INDLEASE,INDLEASE,BSE
532642,JSWHL,JSWHL,BSE
953276,845SBOM26,845SBOM26,BSE
959101,92VL9122022,92VL9122022,BSE
961746,843IDFCFBL,843IDFCFBL,BSE
952249,1150ERFL25,1150ERFL25,BSE
542373,IPRU3277,IPRU3277,BSE
959504,955IIDL23,955IIDL23,BSE
542934,CBPL,CBPL,BSE
532284,TCFCFINQ,TCFCFINQ,BSE
959612,1115IHFL23,1115IHFL23,BSE
957785,910EFL22,910EFL22,BSE
720550,IIFLW8APR21,IIFLW8APR21,BSE
541411,SDFSC16DD,SDFSC16DD,BSE
804304,364TB010621,364TB010621,BSE
957830,139FMFPL23,139FMFPL23,BSE
958624,10025IRTA1,10025IRTA1,BSE
523384,MAHAPEXLTD,MAHAPEXLTD,BSE
519421,KSE,KSE,BSE
537560,NFXXV20DD,NFXXV20DD,BSE
960451,1150AFIPL23,1150AFIPL23,BSE
538546,BRPL,BRPL,BSE
956598,IIFLW140317,IIFLW140317,BSE
958580,0JHL22B,0JHL22B,BSE
959918,82AHFL23,82AHFL23,BSE
937343,0EFSL26,0EFSL26,BSE
532779,TORNTPOWER,TORNTPOWER,BSE
954332,950SHFL21,950SHFL21,BSE
954048,85ABL26,85ABL26,BSE
542386,SDFSC40DD,SDFSC40DD,BSE
957297,915DMTCL24,915DMTCL24,BSE
500483,TATACOMM,TATACOMM,BSE
526687,POLOHOT,POLOHOT,BSE
524558,NEULANDLAB,NEULANDLAB,BSE
542310,KTKFMP257RD,KTKFMP257RD,BSE
530231,SUBSM,SUBSM,BSE
719591,HDFC121020,HDFC121020,BSE
537839,PHOENIXTN,PHOENIXTN,BSE
541816,KTKFMP242DD,KTKFMP242DD,BSE
958583,1410VHFPL25,1410VHFPL25,BSE
500294,NCC,NCC,BSE
959794,59RECL25,59RECL25,BSE
951511,93PGCIL24,93PGCIL24,BSE
543044,UTCRFS1RMP,UTCRFS1RMP,BSE
533303,BFINVEST,BFINVEST,BSE
800294,757GOI2033,757GOI2033,BSE
952991,2114ALPHA25,2114ALPHA25,BSE
542975,UTIBFS1RHP,UTIBFS1RHP,BSE
950454,819PFC23,819PFC23,BSE
960291,6TPCL23,6TPCL23,BSE
541383,IPRU9307,IPRU9307,BSE
936912,925MFL21C,925MFL21C,BSE
719345,TRIL7920,TRIL7920,BSE
972690,IFCI311011C,IFCI311011C,BSE
958856,CFSL21JUN19,CFSL21JUN19,BSE
973123,CAGL25321,CAGL25321,BSE
810584,823GUJ2025,823GUJ2025,BSE
532187,INDUSINDBK,INDUSINDBK,BSE
543021,UTRSFS1DGR,UTRSFS1DGR,BSE
955256,9AHFL26,9AHFL26,BSE
961829,848IRFC24,848IRFC24,BSE
936870,0MMFL24A,0MMFL24A,BSE
953943,851IIL26,851IIL26,BSE
512303,ZMANSOON,ZMANSOON,BSE
539142,NIFTYEES,NIFTYEES,BSE
542460,ANUP,ANUP,BSE
526532,SFPIL,SFPIL,BSE
513511,PANCHMAHQ,PANCHMAHQ,BSE
956146,848UPPCL23,848UPPCL23,BSE
959816,85PCHF23,85PCHF23,BSE
953740,880BFL26Y,880BFL26Y,BSE
500265,MAHSEAMLES,MAHSEAMLES,BSE
935822,0DHFL26A,0DHFL26A,BSE
936748,1027DLSL21,1027DLSL21,BSE
952687,950RHFL25E,950RHFL25E,BSE
530871,CHEMBOND,CHEMBOND,BSE
955964,857IBHFL22,857IBHFL22,BSE
720239,ISEC16221,ISEC16221,BSE
804433,364TB140422,364TB140422,BSE
959781,775ACPL22,775ACPL22,BSE
543023,UTRSFS1DFR,UTRSFS1DFR,BSE
936740,0MFL22AA,0MFL22AA,BSE
500055,TATASTLBSL,TATASTLBSL,BSE
526251,MIDEASTP,MIDEASTP,BSE
958156,855RECL28,855RECL28,BSE
512022,WINROC,WINROC,BSE
959511,11AML23,11AML23,BSE
532216,HBSTOCK,HBSTOCK,BSE
531449,GRMOVER,GRMOVER,BSE
542254,KTKFMP255RG,KTKFMP255RG,BSE
972722,IFCI310312D,IFCI310312D,BSE
959439,706BFL23,706BFL23,BSE
504067,ZENSARTECH,ZENSARTECH,BSE
937117,94MMFL21,94MMFL21,BSE
541849,IDFTP161DG,IDFTP161DG,BSE
957233,774PGCIL28,774PGCIL28,BSE
936718,104EFL24,104EFL24,BSE
800312,SGBDEC27,SGBDEC27,BSE
720542,KMIL7APR21,KMIL7APR21,BSE
540159,PURPLE,PURPLE,BSE
936300,10KFL21,10KFL21,BSE
960128,1040SCNL22,1040SCNL22,BSE
954964,26SIPL22,26SIPL22,BSE
720474,IOCL27321,IOCL27321,BSE
972557,IFCI28JAN10,IFCI28JAN10,BSE
542431,H1154D43RQ,H1154D43RQ,BSE
539223,AMBITION,AMBITION,BSE
542612,H1120D44RG,H1120D44RG,BSE
530615,GARGFUR,GARGFUR,BSE
936949,10MHFL22,10MHFL22,BSE
958670,1175SIBL29,1175SIBL29,BSE
936884,945SCUF24,945SCUF24,BSE
800156,756GOI2014,756GOI2014,BSE
961737,870LTFL22A,870LTFL22A,BSE
542432,IPRU3284,IPRU3284,BSE
541646,IDFTP156RG,IDFTP156RG,BSE
957015,918NRSS33C,918NRSS33C,BSE
949554,11JKCL2023C,11JKCL2023C,BSE
810680,65GUJSDL30,65GUJSDL30,BSE
959483,7HDFCL22,7HDFCL22,BSE
540061,BIGBLOC,BIGBLOC,BSE
958601,EEL22FEB19,EEL22FEB19,BSE
936642,975MHIL24,975MHIL24,BSE
509053,BANASFN,BANASFN,BSE
956882,835IHFL27,835IHFL27,BSE
958448,1170IOB28,1170IOB28,BSE
959921,9MASFSL22A,9MASFSL22A,BSE
531043,ZDHJERK,ZDHJERK,BSE
540871,IPRU3030,IPRU3030,BSE
539524,LALPATHLAB,LALPATHLAB,BSE
524013,HINFLUR,HINFLUR,BSE
531343,INDINFRA,INDINFRA,BSE
956170,1425MMFL24,1425MMFL24,BSE
720622,TL28APR21,TL28APR21,BSE
720613,IIFLW270421,IIFLW270421,BSE
533169,MANINFRA,MANINFRA,BSE
511688,MATHEWE,MATHEWE,BSE
959027,86IIL24,86IIL24,BSE
961745,843IDFCFBLL,843IDFCFBLL,BSE
543138,UTMTFS2RFR,UTMTFS2RFR,BSE
719069,UCL15720,UCL15720,BSE
955945,785BFL22,785BFL22,BSE
526783,DRAGARWQ,DRAGARWQ,BSE
953441,840PGCIL28A,840PGCIL28A,BSE
542596,SDFSC49DD,SDFSC49DD,BSE
500008,AMARAJABAT,AMARAJABAT,BSE
542266,IPRU9462,IPRU9462,BSE
542753,SEACOAST,SEACOAST,BSE
542568,MIRAEF3RGG,MIRAEF3RGG,BSE
954300,0KMIL21,0KMIL21,BSE
935836,915DHFL21B,915DHFL21B,BSE
949721,973BOB2023,973BOB2023,BSE
538646,QGO,QGO,BSE
956729,885CIPL29A,885CIPL29A,BSE
541613,SDFSC19GD,SDFSC19GD,BSE
937339,939EFSL26,939EFSL26,BSE
542643,KTKFMP267RD,KTKFMP267RD,BSE
541196,LEX,LEX,BSE
949297,1015STFC23A,1015STFC23A,BSE
541092,ABSLRIF6RG,ABSLRIF6RG,BSE
542704,TFFSP1F,TFFSP1F,BSE
543217,MINDSPACE,MINDSPACE,BSE
539255,STARDELTA,STARDELTA,BSE
540203,SFL,SFL,BSE
526829,CONFIPET,CONFIPET,BSE
972654,IFCI010811,IFCI010811,BSE
957804,1015UPPCL23,1015UPPCL23,BSE
945965,IIFCLSRII,IIFCLSRII,BSE
960370,840AML22,840AML22,BSE
959450,81IIL23,81IIL23,BSE
540005,LTI,LTI,BSE
800259,SGB2016IIIA,SGB2016IIIA,BSE
935196,1275DSK2021,1275DSK2021,BSE
959378,689NHPCL26,689NHPCL26,BSE
957770,9STFCL28,9STFCL28,BSE
957226,809SCUFL22,809SCUFL22,BSE
960258,STFC2DEC20,STFC2DEC20,BSE
800300,763GOI2059,763GOI2059,BSE
959001,835DFSIPL21,835DFSIPL21,BSE
959597,MFL12JUN20,MFL12JUN20,BSE
500179,HCL-INSYS,HCL-INSYS,BSE
720348,N18MI4321,N18MI4321,BSE
531359,SRAMSET,SRAMSET,BSE
440040,855IIF29-ML-FL,855IIF29-ML-FL,BSE
531436,SAFFRON,SAFFRON,BSE
957375,925J&KBL24,925J&KBL24,BSE
958177,1032APCRD25,1032APCRD25,BSE
542453,NXXXX17Z,NXXXX17Z,BSE
542555,IPRU9517,IPRU9517,BSE
958422,842BOB28,842BOB28,BSE
973003,75IHFCL33,75IHFCL33,BSE
950486,738PFC27,738PFC27,BSE
720352,RRVL4321,RRVL4321,BSE
804340,364TB020921,364TB020921,BSE
936150,0MFL21A,0MFL21A,BSE
936776,1025KFL26A,1025KFL26A,BSE
539939,YASHCHEM,YASHCHEM,BSE
957025,918NRSS36A,918NRSS36A,BSE
955150,750TML21,750TML21,BSE
541914,AXISWIDGG,AXISWIDGG,BSE
531552,RAGHUTOB,RAGHUTOB,BSE
959456,68NHPC26,68NHPC26,BSE
960369,KFIC241220,KFIC241220,BSE
440057,735GOI2-ML-FL,735GOI2-ML-FL,BSE
951882,1020ECL25,1020ECL25,BSE
509567,GOACARBON,GOACARBON,BSE
542466,H1146D43RG,H1146D43RG,BSE
500043,BATAINDIA,BATAINDIA,BSE
531049,NEELKAN,NEELKAN,BSE
542074,H1344D43RG,H1344D43RG,BSE
960038,95MFSPL22,95MFSPL22,BSE
959572,775PFCB30,775PFCB30,BSE
936292,9TCFSL28,9TCFSL28,BSE
542855,SFMP19GD,SFMP19GD,BSE
720537,SAIL7APR21,SAIL7APR21,BSE
720279,BHFL22221,BHFL22221,BSE
530821,SSPDL,SSPDL,BSE
961716,PFCBT1S2,PFCBT1S2,BSE
957719,822IHFCL21,822IHFCL21,BSE
973142,985CAGL26,985CAGL26,BSE
541752,H1105D42DD,H1105D42DD,BSE
720448,IIFLWP18321,IIFLWP18321,BSE
541791,T55FA,T55FA,BSE
957130,84MBEL25,84MBEL25,BSE
542805,NIESSPI,NIESSPI,BSE
958652,RFL19MAR19,RFL19MAR19,BSE
720424,BGHPL15321,BGHPL15321,BSE
540942,IPRU9244,IPRU9244,BSE
948274,114SEFL22,114SEFL22,BSE
533482,KRIINFRA,KRIINFRA,BSE
953756,LTFL30MAR16,LTFL30MAR16,BSE
526951,STYLAMIND,STYLAMIND,BSE
535687,RMFINAFDR8,RMFINAFDR8,BSE
532830,ASTRAL,ASTRAL,BSE
961734,HUDCO050327,HUDCO050327,BSE
541293,H1181D40DG,H1181D40DG,BSE
952863,1210MFL,1210MFL,BSE
953263,106SREI26F,106SREI26F,BSE
540697,AMFL,AMFL,BSE
542621,AXISWMQDD,AXISWMQDD,BSE
541817,T55GA,T55GA,BSE
542488,IPRU3300,IPRU3300,BSE
532800,TV18BRDCST,TV18BRDCST,BSE
936985,1052KFL22,1052KFL22,BSE
539289,MJCO,MJCO,BSE
440045,815GOI22-ML-FL,815GOI22-ML-FL,BSE
720547,SEIL7421,SEIL7421,BSE
960352,1125FMPL23A,1125FMPL23A,BSE
542559,KTKFMP265RG,KTKFMP265RG,BSE
960012,890DBL21A,890DBL21A,BSE
951946,EFCLC7C501A,EFCLC7C501A,BSE
540824,ASTRON,ASTRON,BSE
542656,IPRU3375,IPRU3375,BSE
959025,1287FSFBL25,1287FSFBL25,BSE
541901,NXXXIX02X,NXXXIX02X,BSE
543182,11AMD,11AMD,BSE
957077,891FEL24A,891FEL24A,BSE
955822,795LTFL22,795LTFL22,BSE
508941,PANCARBON,PANCARBON,BSE
936944,0MFL27,0MFL27,BSE
950595,1275SCNL23,1275SCNL23,BSE
500211,INSILCO,INSILCO,BSE
534618,SAREL,SAREL,BSE
950109,8ALRPL23B,8ALRPL23B,BSE
542151,T56FA,T56FA,BSE
960302,AFPL10DEC20,AFPL10DEC20,BSE
958919,705HUDCO22,705HUDCO22,BSE
947660,ILFS5DEC11A,ILFS5DEC11A,BSE
958318,97521MRHF21,97521MRHF21,BSE
530259,INTSTOIL,INTSTOIL,BSE
958737,1325AFIP24A,1325AFIP24A,BSE
507315,SAKHTISUG,SAKHTISUG,BSE
804352,364TB071021,364TB071021,BSE
532651,SPLIL,SPLIL,BSE
957644,890ABFL26,890ABFL26,BSE
504000,ELPROINTL,ELPROINTL,BSE
519475,CHORDIA,CHORDIA,BSE
957304,915DMTCL25C,915DMTCL25C,BSE
937447,0MFL24VII,0MFL24VII,BSE
